encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.775,0.7725464190981433,0.648214929679048,0.6638655462184874,0.7958288255799976,0.40197237885659576
BackwardDifferenceEncoder,SVC,0.785,0.7774509803921569,0.6700925592018272,0.6892951334947073,0.8027407140281284,0.4344759938498693
BackwardDifferenceEncoder,LogisticRegression,0.81,0.7776726584673604,0.7469647794206034,0.7590055809233891,0.8190888327924029,0.5237379758983464
BackwardDifferenceEncoder,GaussianNB,0.715,0.6602384291725105,0.6648034619545619,0.6623122722829468,0.7238850823416276,0.3250098328715031
BackwardDifferenceEncoder,MLPClassifier,0.795,0.765370705244123,0.7116840966462314,0.728467830060598,0.7854309412188965,0.47402429480344377
BackwardDifferenceEncoder,KNeighborsClassifier,0.775,0.7522321428571428,0.6630003606202669,0.6799317187666702,0.7396922707056137,0.4055314056678568
BackwardDifferenceEncoder,DecisionTreeClassifier,0.69,0.6347578347578348,0.6421444885202549,0.6376811594202898,0.6421444885202549,0.27680378245789516
BaseNEncoder,RandomForestClassifier,0.765,0.7437707641196014,0.6411227310974876,0.6548051852667915,0.7698641663661497,0.3709533447444818
BaseNEncoder,SVC,0.77,0.7754851387865389,0.6348118764274552,0.647185151096794,0.7329005890131025,0.3854279101865418
BaseNEncoder,LogisticRegression,0.72,0.6502164502164502,0.60427936050006,0.6106243916006119,0.6877028489001084,0.250315603709881
BaseNEncoder,GaussianNB,0.69,0.6225705329153605,0.6175021036182233,0.6196785670469881,0.6917898785911769,0.2400191280640903
BaseNEncoder,MLPClassifier,0.715,0.6399204244031831,0.5760908763072484,0.5742296918767507,0.6375766318067075,0.20636538184608685
BaseNEncoder,KNeighborsClassifier,0.7,0.607792763862128,0.5605241014545017,0.5556213894237891,0.6667868734222864,0.16154330906667208
BaseNEncoder,DecisionTreeClassifier,0.66,0.5912970308931362,0.5912970308931362,0.5912970308931362,0.5912970308931362,0.18259406178627238
BinaryEncoder,RandomForestClassifier,0.775,0.7402534113060428,0.6777857915614858,0.6937838113708278,0.8120567375886525,0.413345583764443
BinaryEncoder,SVC,0.8,0.7887445887445887,0.7004447649957928,0.7218745654290085,0.8099531193653082,0.4811542007910392
BinaryEncoder,LogisticRegression,0.795,0.7582236842105263,0.7264695275874504,0.7384453446461038,0.8151220098569539,0.48365192349477476
BinaryEncoder,GaussianNB,0.71,0.6746521602678104,0.700685178507032,0.6791680495630048,0.7498497415554755,0.3744334384639509
BinaryEncoder,MLPClassifier,0.745,0.7472826086956521,0.5875105180911167,0.5815384615384616,0.6397403534078616,0.2942096477131871
BinaryEncoder,KNeighborsClassifier,0.73,0.668100358422939,0.6409424209640582,0.6491683991683992,0.7282726289217454,0.3078471794969377
BinaryEncoder,DecisionTreeClassifier,0.705,0.6553030303030303,0.6675682173338142,0.6596579273744628,0.6675682173338142,0.32263819943967026
CatBoostEncoder,RandomForestClassifier,0.775,0.7578431372549019,0.6580718836398606,0.6748437443549261,0.7923428296670273,0.403770976616663
CatBoostEncoder,SVC,0.76,0.7194805194805195,0.6523620627479264,0.6662494785148102,0.7806226709941099,0.36573490225046007
CatBoostEncoder,LogisticRegression,0.75,0.7044093630919979,0.6354129102055536,0.6470920383963862,0.7736506791681694,0.3327441463319894
CatBoostEncoder,GaussianNB,0.73,0.6681183088368717,0.6113715590816203,0.6188594014680971,0.7561004928476981,0.2736683990915119
