encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.8502405568635479,0.8040921280113851,0.7671817591897352,0.7826392475668322,0.8939595829775195,0.5700802389763463
BackwardDifferenceEncoder,SVC,0.8472719828027434,0.8115028148929074,0.7423358688474264,0.7669552738768968,0.8936836088492706,0.5495027035256215
BackwardDifferenceEncoder,LogisticRegression,0.8496263691268298,0.8072477871342016,0.7582295387678215,0.7775772758984647,0.9045791602161974,0.5633487529376405
BackwardDifferenceEncoder,GaussianNB,0.5204217422458798,0.6423391422432893,0.6652100490436124,0.5183932616801783,0.8319286631076686,0.3066976144076738
BackwardDifferenceEncoder,MLPClassifier,0.8542327771522162,0.8152238099325981,0.7637271999894616,0.783980824046715,0.9083666810424073,0.5766561983141579
BackwardDifferenceEncoder,KNeighborsClassifier,0.820247722387143,0.7570438471378218,0.7281535707106026,0.7402668922867839,0.835447340402074,0.48433654230786416
BackwardDifferenceEncoder,DecisionTreeClassifier,0.8124680110553792,0.7437688257675251,0.7446143950991897,0.7441893466819987,0.7446143950991899,0.48838248887183877
BaseNEncoder,RandomForestClassifier,0.8548469648889344,0.8125579692554656,0.7709409294517688,0.7880919880277935,0.9016788688640358,0.5820128751071861
BaseNEncoder,SVC,0.8475790766711024,0.8113461933031685,0.743697182755755,0.7679764063328129,0.8913985533766667,0.5509054008437779
BaseNEncoder,LogisticRegression,0.8392875422254069,0.7948795634961593,0.7356268080643895,0.757340048494873,0.886990126558064,0.5271869888759414
BaseNEncoder,GaussianNB,0.46299518886272906,0.6433341554366528,0.6394007836210486,0.46294651641180745,0.8522106280824081,0.2827075774543767
BaseNEncoder,MLPClassifier,0.8488074521445389,0.8102302508423811,0.7500116838688726,0.772489393278317,0.9044881520414984,0.5569961845476734
BaseNEncoder,KNeighborsClassifier,0.8239328488074521,0.7622448350552687,0.7353622600726117,0.7468350387099807,0.8473061236645882,0.4968804164825873
BaseNEncoder,DecisionTreeClassifier,0.8110349063363701,0.7419167473104749,0.7449741036210257,0.7434153478865826,0.7451335540668168,0.4868812517372085
BinaryEncoder,RandomForestClassifier,0.8545398710205753,0.8125769596375879,0.7695796155434402,0.7871789967842475,0.8990847063311105,0.5805665391902581
BinaryEncoder,SVC,0.8500358276179752,0.8154162328306094,0.7473439816906902,0.7718827156887796,0.8961220437377613,0.5586279868327426
BinaryEncoder,LogisticRegression,0.8446105026102979,0.8025371678914641,0.745218405300811,0.7667144333372724,0.8964158014017207,0.5447483156635494
BinaryEncoder,GaussianNB,0.7464428293581739,0.7003033699881616,0.761238421371858,0.7073111111828788,0.8546512393778454,0.45750163353225537
BinaryEncoder,MLPClassifier,0.8540280479066434,0.810743096188118,0.7708360323643167,0.7873951290683939,0.9080631295471872,0.5802083324330775
BinaryEncoder,KNeighborsClassifier,0.8196335346504248,0.7562113461443871,0.7267348111136502,0.739036454590496,0.8392468601034251,0.48204577032983775
BinaryEncoder,DecisionTreeClassifier,0.8049953935919746,0.7343894054029003,0.7433131328404344,0.7385787844888965,0.7432877891542768,0.47761918107708484
CatBoostEncoder,RandomForestClassifier,0.8623195823523391,0.8287852691674034,0.7742704311633983,0.7957174642992333,0.9122662009155801,0.6005866383286185
CatBoostEncoder,SVC,0.8497287337496161,0.8194845629392804,0.7412018176434438,0.7680523914090138,0.8817778037419309,0.5551945867530614
CatBoostEncoder,LogisticRegression,0.8479885351622479,0.8078183851095699,0.750486283767956,0.772149778388542,0.9011435300289748,0.5553531610121607
CatBoostEncoder,GaussianNB,0.8327362063670796,0.7786341005399688,0.7381197390373523,0.7543240988703174,0.887002612261075,0.5151631947547681
CatBoostEncoder,MLPClassifier,0.8551540587572934,0.8171396343931301,0.7643341597952344,0.785011067630397,0.9107370173030079,0.5790711140959317
CatBoostEncoder,KNeighborsClassifier,0.8329409356126523,0.7754171957908271,0.7496996844782666,0.7608725467362472,0.8563700567641297,0.5244867467872129
CatBoostEncoder,DecisionTreeClassifier,0.8240352134302386,0.7595654917076053,0.7591890764989859,0.7593768755123012,0.759189076498986,0.5187544316406344
CountEncoder,RandomForestClassifier,0.8549493295117208,0.8129904834971757,0.7705737466902864,0.7879923166955929,0.9032755210919607,0.5820206449885952
CountEncoder,SVC,0.8464530658204524,0.8148909340956454,0.7351321336749147,0.7620126484832539,0.8906023893511845,0.5442094347171723
CountEncoder,LogisticRegression,0.8374449790152523,0.7953655872100514,0.7271691761211503,0.7508615760958244,0.8797601599544558,0.5180654672955808
CountEncoder,GaussianNB,0.8148223973794656,0.7696116156174645,0.6715552775863876,0.6964771408507318,0.8499712771556881,0.43013158711151894
CountEncoder,MLPClassifier,0.8496263691268298,0.8054530101464106,0.7615616464404005,0.7793196175900459,0.9040703964554349,0.5653133369878037
CountEncoder,KNeighborsClassifier,0.8232162964479476,0.7619265005689746,0.7308337013179289,0.743755707132655,0.847242320576725,0.491778257346089
CountEncoder,DecisionTreeClassifier,0.8136963865288156,0.74551323055314,0.7487557825127993,0.7471013833909561,0.7487557825127993,0.49425837689812246
GLMMEncoder,RandomForestClassifier,0.8551540587572934,0.8115896350111267,0.7741856085663377,0.789909907445298,0.9052004384887259,0.5845798275633152
GLMMEncoder,SVC,0.8504452861091207,0.8203426125006426,0.7426880172188154,0.7694608404387189,0.878735473199553,0.5576497591086228
GLMMEncoder,LogisticRegression,0.8479885351622479,0.8053922306306901,0.7545427626737045,0.7743755727428548,0.902202237460889,0.5576213126623514
GLMMEncoder,GaussianNB,0.8365236974101751,0.7799385211652239,0.7578550535882937,0.7676757514422043,0.8829479088452042,0.5373399757192331
GLMMEncoder,MLPClassifier,0.8541304125294298,0.8166682391370319,0.7610520235716327,0.7825079240463315,0.9108966968442672,0.5750369888192859
GLMMEncoder,KNeighborsClassifier,0.8337598525949432,0.7774991597091438,0.7477763421128444,0.7604195849985569,0.8549382100885625,0.5244338918571899
GLMMEncoder,DecisionTreeClassifier,0.8133892926604566,0.7451360661268366,0.749277833810711,0.7471526738586278,0.7494632006813299,0.49439655157768664
GrayEncoder,RandomForestClassifier,0.8541304125294298,0.8110148964140476,0.770758598096102,0.7874377408523978,0.9013690458803767,0.5803790393874401
GrayEncoder,SVC,0.8500358276179752,0.8141349712661113,0.7490824726502967,0.7728742547517942,0.8934387630677487,0.5594479971861296
GrayEncoder,LogisticRegression,0.847169618179957,0.8050451936339486,0.7516852549002089,0.7722091451554928,0.8989727359210811,0.5541674018411545
GrayEncoder,GaussianNB,0.7761285699662197,0.7221972358783565,0.7812306378533297,0.73481161241674,0.8743741827735099,0.4999546794473153
GrayEncoder,MLPClassifier,0.8565871634763026,0.8145637352799393,0.774695145524305,0.7912965410004091,0.9093147926371007,0.5879086018741073
GrayEncoder,KNeighborsClassifier,0.8236257549390931,0.7623591596268315,0.7322624552046768,0.7448546030125097,0.8399373252073171,0.49370510453250765
GrayEncoder,DecisionTreeClassifier,0.8056095813286928,0.7348833673941877,0.740965162024906,0.7377990355286781,0.7409392742370119,0.4758096622856497
HashingEncoder,RandomForestClassifier,0.8475790766711024,0.8028462473457783,0.7574602361859728,0.7756291009253893,0.8916147908616108,0.5584652768782661
HashingEncoder,SVC,0.8440986794963661,0.8114904835291553,0.7308284034852294,0.7576755879139327,0.8802613062909043,0.5362866808485068
HashingEncoder,LogisticRegression,0.8303818200429931,0.7846032986961877,0.7145477340453621,0.7380425220761175,0.8754868994620266,0.4942104524880161
HashingEncoder,GaussianNB,0.8109325417135838,0.7644775703153442,0.6621834688146657,0.6864046585655064,0.8627183780957242,0.41421680206103284
HashingEncoder,MLPClassifier,0.8455317842153751,0.8033452665862326,0.7477087303128241,0.7687945808791756,0.8959934639062954,0.5482381629638011
HashingEncoder,KNeighborsClassifier,0.8250588596581021,0.7651525718525445,0.7319027466828407,0.7455840753801166,0.8414648478777456,0.49594197121286027
HashingEncoder,DecisionTreeClassifier,0.8033575596273927,0.7313345946982206,0.7318031474280884,0.7315681212951552,0.7317209307919773,0.4631375051107337
HelmertEncoder,RandomForestClassifier,0.852492578564848,0.8070494991717547,0.7714180494010012,0.7864731421486855,0.8953130217291324,0.5773691232989586
HelmertEncoder,SVC,0.8478861705394616,0.812472969848031,0.7433200057044771,0.7679775390086818,0.8909170519766071,0.5514741147358335
HelmertEncoder,LogisticRegression,0.8495240045040434,0.8071220426458385,0.7580172245427683,0.7773874941403198,0.9044637533741469,0.5630018722504749
HelmertEncoder,GaussianNB,0.5945337291432081,0.6631325841124371,0.7109942342398068,0.5860316930296323,0.8578290226157319,0.3710527437675919
HelmertEncoder,MLPClassifier,0.8538233186610708,0.8126769694004048,0.7663549250084623,0.7850042980239447,0.9068616956386524,0.5771760588815792
HelmertEncoder,KNeighborsClassifier,0.8201453577643566,0.7568437080000732,0.7282310049788172,0.7402468667748096,0.8329351654097917,0.4842301006725732
HelmertEncoder,DecisionTreeClassifier,0.812672740300952,0.7441699246896962,0.7482262569752411,0.7461457391411033,0.7483607932888773,0.49237947346188105
JamesSteinEncoder,RandomForestClassifier,0.8534138601699253,0.8092038801192933,0.7711557637269708,0.787068470358192,0.9039259517628038,0.5791110921441232
