encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.78,0.7711232103246621,0.6616179829306408,0.6794871794871795,0.7910806587330208,0.41865683502530693
BackwardDifferenceEncoder,SVC,0.785,0.7774509803921569,0.6700925592018272,0.6892951334947073,0.8027407140281284,0.4344759938498693
BackwardDifferenceEncoder,LogisticRegression,0.81,0.7776726584673604,0.7469647794206034,0.7590055809233891,0.8190888327924029,0.5237379758983464
BackwardDifferenceEncoder,GaussianNB,0.715,0.6602384291725105,0.6648034619545619,0.6623122722829468,0.7238850823416276,0.3250098328715031
BackwardDifferenceEncoder,MLPClassifier,0.695,0.589632277834525,0.5421925712225026,0.5278455048569991,0.6596946748407262,0.12299294721842138
BackwardDifferenceEncoder,KNeighborsClassifier,0.775,0.7522321428571428,0.6630003606202669,0.6799317187666702,0.7396922707056137,0.4055314056678568
BackwardDifferenceEncoder,DecisionTreeClassifier,0.69,0.624953993375046,0.6224305805986297,0.6236036911121904,0.6224305805986297,0.24737170377409137
BaseNEncoder,RandomForestClassifier,0.765,0.7504420866489832,0.6361942541170814,0.6489262371615313,0.7976920302921024,0.3693712126881776
BaseNEncoder,SVC,0.77,0.7754851387865389,0.6348118764274552,0.647185151096794,0.7329005890131025,0.3854279101865418
BaseNEncoder,LogisticRegression,0.72,0.6502164502164502,0.60427936050006,0.6106243916006119,0.6877028489001084,0.250315603709881
BaseNEncoder,GaussianNB,0.69,0.6225705329153605,0.6175021036182233,0.6196785670469881,0.6917898785911769,0.2400191280640903
BaseNEncoder,MLPClassifier,0.65,0.45332945623727827,0.48070681572304363,0.44258639910813824,0.5614857554994591,-0.060014111711161625
BaseNEncoder,KNeighborsClassifier,0.7,0.607792763862128,0.5605241014545017,0.5556213894237891,0.6667868734222864,0.16154330906667208
BaseNEncoder,DecisionTreeClassifier,0.655,0.5932904411764706,0.5976078855631686,0.5949634586598573,0.5976078855631687,0.19084949784047595
BinaryEncoder,RandomForestClassifier,0.77,0.7335433593102305,0.6693112152902994,0.6847587719298246,0.7941459310013222,0.3977009428593006
BinaryEncoder,SVC,0.8,0.7887445887445887,0.7004447649957928,0.7218745654290085,0.8099531193653082,0.4811542007910392
BinaryEncoder,LogisticRegression,0.795,0.7582236842105263,0.7264695275874504,0.7384453446461038,0.8151220098569539,0.48365192349477476
BinaryEncoder,GaussianNB,0.71,0.6746521602678104,0.700685178507032,0.6791680495630048,0.7498497415554755,0.3744334384639509
BinaryEncoder,MLPClassifier,0.77,0.7308488612836439,0.6742396922707056,0.6891471820516286,0.7664382738309892,0.4011136225615127
BinaryEncoder,KNeighborsClassifier,0.73,0.668100358422939,0.6409424209640582,0.6491683991683992,0.7282726289217454,0.3078471794969377
BinaryEncoder,DecisionTreeClassifier,0.705,0.6553030303030303,0.6675682173338142,0.6596579273744628,0.6675682173338142,0.32263819943967026
CatBoostEncoder,RandomForestClassifier,0.75,0.707196029776675,0.6304844332251472,0.6415770609318996,0.7705854068998678,0.3288516778847884
CatBoostEncoder,SVC,0.765,0.7266260162601625,0.6608366390191129,0.6755823986194995,0.7812237047722081,0.3818364402179309
CatBoostEncoder,LogisticRegression,0.75,0.7044093630919979,0.6354129102055536,0.6470920383963862,0.7707657170332972,0.3327441463319894
CatBoostEncoder,GaussianNB,0.74,0.6848484848484848,0.6283207116239933,0.638436935057711,0.7556196658252194,0.3080252529801705
CatBoostEncoder,MLPClassifier,0.715,0.6412119064493267,0.5958047842288736,0.6007145108752758,0.768361581920904,0.23262653526995272
