encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.775,0.7522321428571428,0.6630003606202669,0.6799317187666702,0.7926433465560765,0.4055314056678568
BackwardDifferenceEncoder,SVC,0.785,0.7774509803921569,0.6700925592018272,0.6892951334947073,0.8027407140281284,0.4344759938498693
BackwardDifferenceEncoder,LogisticRegression,0.81,0.7776726584673604,0.7469647794206034,0.7590055809233891,0.8190888327924029,0.5237379758983464
BackwardDifferenceEncoder,GaussianNB,0.715,0.6602384291725105,0.6648034619545619,0.6623122722829468,0.7238850823416276,0.3250098328715031
BackwardDifferenceEncoder,MLPClassifier,0.79,0.7627010670488932,0.6982810433946388,0.7161778618732261,0.7979324438033417,0.4564587239842809
BackwardDifferenceEncoder,KNeighborsClassifier,0.775,0.7522321428571428,0.6630003606202669,0.6799317187666702,0.7396922707056137,0.4055314056678568
BackwardDifferenceEncoder,DecisionTreeClassifier,0.685,0.6303708729081863,0.6385983892294747,0.6334545454545455,0.6385983892294747,0.2688433967016128
BaseNEncoder,RandomForestClassifier,0.745,0.7022425249169435,0.6170813799735545,0.6254269031618376,0.7836278398846015,0.30775856710487676
BaseNEncoder,SVC,0.77,0.7754851387865389,0.6348118764274552,0.647185151096794,0.7329005890131025,0.3854279101865418
BaseNEncoder,LogisticRegression,0.72,0.6502164502164502,0.60427936050006,0.6106243916006119,0.6877028489001084,0.250315603709881
BaseNEncoder,GaussianNB,0.69,0.6225705329153605,0.6175021036182233,0.6196785670469881,0.6917898785911769,0.2400191280640903
BaseNEncoder,MLPClassifier,0.7,0.6098003629764065,0.565452578434908,0.5629370629370629,0.6802500300516889,0.16954901202772749
BaseNEncoder,KNeighborsClassifier,0.7,0.607792763862128,0.5605241014545017,0.5556213894237891,0.6667868734222864,0.16154330906667208
BaseNEncoder,DecisionTreeClassifier,0.67,0.6090835360908353,0.6131746604159154,0.6108031607500884,0.6131746604159153,0.2222205404911755
BinaryEncoder,RandomForestClassifier,0.78,0.758845944474687,0.6714749368914533,0.6894409937888198,0.8161437672797212,0.42135776719270557
BinaryEncoder,SVC,0.8,0.7887445887445887,0.7004447649957928,0.7218745654290085,0.8099531193653082,0.4811542007910392
BinaryEncoder,LogisticRegression,0.795,0.7582236842105263,0.7264695275874504,0.7384453446461038,0.8151220098569539,0.48365192349477476
BinaryEncoder,GaussianNB,0.71,0.6746521602678104,0.700685178507032,0.6791680495630048,0.7498497415554755,0.3744334384639509
BinaryEncoder,MLPClassifier,0.775,0.7333916083916083,0.6925712225027046,0.7057958223006766,0.7863925952638539,0.42400239315289023
BinaryEncoder,KNeighborsClassifier,0.73,0.668100358422939,0.6409424209640582,0.6491683991683992,0.7282726289217454,0.3078471794969377
BinaryEncoder,DecisionTreeClassifier,0.725,0.675599276345545,0.686681091477341,0.68,0.6866810914773411,0.3621108370144013
CatBoostEncoder,RandomForestClassifier,0.755,0.7120836286321758,0.64388748647674,0.6567545795243599,0.8078495011419642,0.3493776194706818
CatBoostEncoder,SVC,0.765,0.7266260162601625,0.6608366390191129,0.6755823986194995,0.7756941940137035,0.3818364402179309
CatBoostEncoder,LogisticRegression,0.75,0.7021645021645022,0.6403413871859598,0.6523432067862607,0.7686019954321434,0.3368800776153153
CatBoostEncoder,GaussianNB,0.73,0.6681183088368717,0.6113715590816203,0.6188594014680971,0.7509316023560524,0.2736683990915119
CatBoostEncoder,MLPClassifier,0.735,0.6752761533463287,0.6297030893136194,0.6393453778367527,0.7806226709941099,0.30155502696540504
CatBoostEncoder,KNeighborsClassifier,0.74,0.6843794121422153,0.67267700444765,0.6775793650793651,0.7470248827984132,0.35686459376372104
CatBoostEncoder,DecisionTreeClassifier,0.695,0.641677973767526,0.6506190647914413,0.6450909090909092,0.6506190647914413,0.2921602567798099
CountEncoder,RandomForestClassifier,0.755,0.7077647823261859,0.6537444404375525,0.6665645946037904,0.7868133189085227,0.357450305364924
CountEncoder,SVC,0.755,0.7120836286321758,0.64388748647674,0.6567545795243599,0.7696838562327203,0.3493776194706818
CountEncoder,LogisticRegression,0.725,0.6605477855477855,0.6324678446928718,0.6404171161452714,0.748888087510518,0.2916670644534863
CountEncoder,GaussianNB,0.72,0.6709684659409718,0.6831349921865608,0.67558799675588,0.7292943863445126,0.353894383534117
CountEncoder,MLPClassifier,0.72,0.6506383684297795,0.6092078374804664,0.6162280701754386,0.7105421324678447,0.25652204940551976
CountEncoder,KNeighborsClassifier,0.725,0.6598854731766124,0.6275393677124654,0.6357495281300706,0.7011059021517009,0.2855989646714672
CountEncoder,DecisionTreeClassifier,0.68,0.6206696790638396,0.6251953359778819,0.6225970043637221,0.6251953359778819,0.24582335944934602
GLMMEncoder,RandomForestClassifier,0.775,0.7475194897236004,0.6679288376006731,0.6847746138489019,0.8019593701166006,0.40775316157104635
GLMMEncoder,SVC,0.8,0.7786271699315177,0.7103017189566054,0.7296932017840249,0.8341146772448612,0.484131274695665
GLMMEncoder,LogisticRegression,0.79,0.7521902377972465,0.717994951316264,0.7304582210242587,0.808991465320351,0.4689400755365137
GLMMEncoder,GaussianNB,0.73,0.6906666666666667,0.7148695756701526,0.6970037032880709,0.7817045317946869,0.4048133681641905
GLMMEncoder,MLPClassifier,0.76,0.7149227584010194,0.662219016708739,0.6756318421408298,0.7901190046880633,0.3734410718501286
GLMMEncoder,KNeighborsClassifier,0.745,0.6896929824561404,0.6663661497776175,0.6746515262671047,0.7414953720399087,0.35529419432949483
GLMMEncoder,DecisionTreeClassifier,0.715,0.6565080135988344,0.6549465079937493,0.6557035426293376,0.6549465079937492,0.31145060719271433
GrayEncoder,RandomForestClassifier,0.785,0.7503013863773358,0.6996634210842649,0.7152223583562369,0.8241375165284289,0.4471063904988757
GrayEncoder,SVC,0.775,0.7402534113060428,0.6777857915614858,0.6937838113708278,0.7827863925952638,0.413345583764443
GrayEncoder,LogisticRegression,0.795,0.7601637492941841,0.7215410506070441,0.735270379338176,0.807188363986056,0.48015393510207194
GrayEncoder,GaussianNB,0.72,0.6730833056754066,0.6880634691669671,0.6783088235294117,0.7729294386344513,0.3608359567460182
GrayEncoder,MLPClassifier,0.795,0.7582236842105263,0.7264695275874504,0.7384453446461038,0.8070681572304365,0.48365192349477476
GrayEncoder,KNeighborsClassifier,0.72,0.6560345992701717,0.6387786993629042,0.6448503297818367,0.7256280802981128,0.29430785747122945
GrayEncoder,DecisionTreeClassifier,0.72,0.6670142509558568,0.6732780382257483,0.6697723788182569,0.6732780382257483,0.34023463528202813
HashingEncoder,RandomForestClassifier,0.715,0.640625,0.5908763072484673,0.594580177104449,0.7253275634090636,0.22609273059358387
HashingEncoder,SVC,0.745,0.7062334217506632,0.6121529029931483,0.6190476190476191,0.7148695756701526,0.3041688803513413
HashingEncoder,LogisticRegression,0.725,0.6592261904761905,0.6028969828104339,0.6088054340481525,0.7363865849260729,0.25599917643929604
HashingEncoder,GaussianNB,0.705,0.629746835443038,0.6034980165885323,0.6092585847213484,0.7099410986897463,0.2317631560623311
HashingEncoder,MLPClassifier,0.74,0.6881084176369536,0.6184637576631806,0.6272401433691757,0.7246063228753455,0.29855672828692675
HashingEncoder,KNeighborsClassifier,0.715,0.6412119064493267,0.5958047842288736,0.6007145108752758,0.6736386584926073,0.23262653526995272
HashingEncoder,DecisionTreeClassifier,0.675,0.6079407479358911,0.606863805745883,0.6073812328229289,0.6068638057458828,0.21480185399094107
