encoding,model,mae,mse,rmse,r2
BackwardDifferenceEncoder,RandomForestRegressor,177.68567568107332,218993.63052702777,467.9675528570627,0.9174101140447465
BackwardDifferenceEncoder,SVR,1287.783217879501,4178913.4352146676,2044.2390846509777,-0.5760092346094983
BackwardDifferenceEncoder,LinearRegression,10732040348269.566,8.652400733013721e+27,93018281713939.02,-3.263112210428243e+21
BackwardDifferenceEncoder,MLPRegressor,1024.611191326804,1534648.9113656136,1238.809473391939,0.42123212320827186
BackwardDifferenceEncoder,KNeighborsRegressor,963.2260131835938,1693364.75,1301.29345703125,0.3613749333947498
BackwardDifferenceEncoder,DecisionTreeRegressor,176.6758429062524,279252.9288977375,528.4438748795727,0.8946842997450183
BaseNEncoder,RandomForestRegressor,178.01317651856093,221277.2351530334,470.4011428058327,0.9165488897014867
BaseNEncoder,SVR,1271.6951807668638,4088572.4343882836,2022.0218679302861,-0.5419385954891807
BaseNEncoder,LinearRegression,500.92600113702645,541495.580069545,735.8638325597644,0.7957837490725646
BaseNEncoder,MLPRegressor,1107.932258435009,1804548.3500645738,1343.3347870373095,0.31944393965293794
BaseNEncoder,KNeighborsRegressor,589.2275390625,850585.0,922.2716674804688,0.6792157117422033
BaseNEncoder,DecisionTreeRegressor,175.01127610803732,259537.61546879396,509.448344259547,0.9021196095471797
BinaryEncoder,RandomForestRegressor,170.39399246877568,208548.53578985683,456.6711462199652,0.9213493116417665
BinaryEncoder,SVR,1274.8512057182081,4104092.0715486323,2025.8558861746885,-0.5477915742267605
BinaryEncoder,LinearRegression,278.7004122547953,302076.3565781882,549.6147346807472,0.8860768152044861
BinaryEncoder,MLPRegressor,966.322892245185,1475767.330695679,1214.8116441225277,0.44343835368489193
BinaryEncoder,KNeighborsRegressor,608.5382690429688,919300.5625,958.8016357421875,0.6533007660808051
BinaryEncoder,DecisionTreeRegressor,148.14501874965188,236830.67870176636,486.6525235748463,0.9106831614343681
CatBoostEncoder,RandomForestRegressor,184.07213329839013,225540.37350718296,474.9109111266901,0.914941116408568
CatBoostEncoder,SVR,1261.7108151493392,4036423.254270816,2009.0851784508332,-0.5222713803825292
