encoding,model,mae,mse,rmse,r2
BackwardDifferenceEncoder,RandomForestRegressor,20.179028340080972,669.4115797570852,25.872989385787744,0.920988354298489
BackwardDifferenceEncoder,SVR,58.990433996629655,5568.635002204423,74.62328726479706,0.3427257174205586
BackwardDifferenceEncoder,LinearRegression,17.347251528873414,494.083876564025,22.227997583318768,0.9416825442188018
BackwardDifferenceEncoder,MLPRegressor,63.35759565409953,7020.147643855524,83.78632134098933,0.17140151861446928
BackwardDifferenceEncoder,KNeighborsRegressor,38.977327935222675,2537.0297975708504,50.36893683184955,0.7005505946392727
BackwardDifferenceEncoder,DecisionTreeRegressor,28.518218623481783,1222.1781376518218,34.959664438489995,0.8557444942447514
BaseNEncoder,RandomForestRegressor,20.296720647773274,672.5968417004049,25.934472072907226,0.9206123930875649
BaseNEncoder,SVR,43.73676162140242,3631.833945386498,60.26469899855551,0.5713292306002097
BaseNEncoder,LinearRegression,17.802985851073196,514.0561837359548,22.672807142829818,0.9393251830588965
BaseNEncoder,MLPRegressor,307.816154222849,115165.24006455777,339.3600448853073,-12.59312479836735
BaseNEncoder,KNeighborsRegressor,28.50526315789474,1353.5167611336033,36.79017207262835,0.8402424009149163
BaseNEncoder,DecisionTreeRegressor,30.502024291497975,1399.3117408906883,37.40737548787255,0.8348371512525372
BinaryEncoder,RandomForestRegressor,20.18097165991903,678.0141943319837,26.03870569617437,0.9199729748884926
BinaryEncoder,SVR,50.86571740050709,4470.126032969788,66.85900113649461,0.47238436704922937
BinaryEncoder,LinearRegression,17.86951413596112,516.5441393725517,22.72760742736797,0.9390315259498407
BinaryEncoder,MLPRegressor,225.80038169078705,65392.446472954914,255.71946831040245,-6.718367845012544
BinaryEncoder,KNeighborsRegressor,34.259919028340086,1990.219433198381,44.61187547277497,0.7650914363011239
BinaryEncoder,DecisionTreeRegressor,29.71255060728745,1370.7894736842106,37.02417417963851,0.838203676928624
CatBoostEncoder,RandomForestRegressor,19.94801619433199,657.8949708502026,25.649463363786047,0.9223476767992496
CatBoostEncoder,SVR,38.10492146608615,2926.8545139149846,54.10041140245594,0.6545390028101448
CatBoostEncoder,LinearRegression,17.797430859652902,515.383973158981,22.702069799006896,0.9391684620958434
CatBoostEncoder,MLPRegressor,304.6428113159848,118326.3790332433,343.9860157524478,-12.966238738669452
CatBoostEncoder,KNeighborsRegressor,24.923076923076916,988.0741700404856,31.433647100527256,0.8833761341888005
CatBoostEncoder,DecisionTreeRegressor,28.846153846153847,1249.008097165992,35.341308651010536,0.8525777141659114
CountEncoder,RandomForestRegressor,20.331174089068828,672.4363967611337,25.93137861281451,0.9206313306426949
CountEncoder,SVR,43.65341167798909,3685.484680185153,60.708192858832106,0.5649967544708375
CountEncoder,LinearRegression,17.641233908982816,506.1942740931578,22.498761612434535,0.9402531359626383
