encoding,model,mae,mse,rmse,r2
MeanEncoder,KNeighborsRegressor,1.6064593301435406,5.216602870813397,2.283988369237768,0.5181060830358503
MeanEncoder,DecisionTreeRegressor,2.117224880382775,9.617224880382775,3.1011650843485863,0.11158999780059886
DecisionTreeEncoder,RandomForestRegressor,1.5819736842105263,5.025499162679426,2.241762512551101,0.5357596627197285
DecisionTreeEncoder,SVR,1.5057005420925411,4.884682935079812,2.210131881829637,0.548767837804276
DecisionTreeEncoder,LinearRegression,1.5916347610198252,4.886675290680061,2.210582568166152,0.5485837900498339
DecisionTreeEncoder,MLPRegressor,1.5517375455633664,4.722724230052573,2.1731829720602387,0.5637290906894986
DecisionTreeEncoder,KNeighborsRegressor,1.6064593301435406,5.216602870813397,2.283988369237768,0.5181060830358503
DecisionTreeEncoder,DecisionTreeRegressor,2.117224880382775,9.617224880382775,3.1011650843485863,0.11158999780059886
QuantileEncoder,RandomForestRegressor,1.5918181818181818,5.043123684210527,2.24569002407067,0.534131562991693
QuantileEncoder,SVR,1.5053983419374284,4.868118608366605,2.2063813379301878,0.5502979999575734
QuantileEncoder,LinearRegression,1.5914005220113159,4.885051379280601,2.210215233700239,0.5487338020489199
QuantileEncoder,MLPRegressor,1.5591863837491096,4.727735914543138,2.1743357409892194,0.5632661265096376
QuantileEncoder,KNeighborsRegressor,1.6284688995215313,5.457846889952154,2.336203520661707,0.49582069382645033
QuantileEncoder,DecisionTreeRegressor,2.098086124401914,9.200956937799043,3.033307920043569,0.15004356505997596
SummaryEncoder,RandomForestRegressor,1.5898444976076556,5.033563038277512,2.2435603487041553,0.5350147464027104
SummaryEncoder,SVR,1.5066956491479158,4.897189180072456,2.212959371536779,0.5476125489054915
SummaryEncoder,LinearRegression,1.5897188775182556,4.879496348950358,2.2089582044371863,0.5492469588659115
SummaryEncoder,MLPRegressor,1.560036643120217,4.722536222403381,2.173139715343535,0.5637464582646682
SummaryEncoder,KNeighborsRegressor,1.6284688995215313,5.457846889952154,2.336203520661707,0.49582069382645033
SummaryEncoder,DecisionTreeRegressor,2.0681818181818183,8.924641148325358,2.9874137892708066,0.1755687778097349
