encoding,model,mae,mse,rmse,r2
BackwardDifferenceEncoder,RandomForestRegressor,20.06421052631579,674.1232728744939,25.963884009802808,0.9204322261428003
BackwardDifferenceEncoder,SVR,58.990433996629655,5568.635002204423,74.62328726479706,0.3427257174205586
BackwardDifferenceEncoder,LinearRegression,17.347251528873414,494.083876564025,22.227997583318768,0.9416825442188018
BackwardDifferenceEncoder,MLPRegressor,57.99517598632701,5827.625810593957,76.33888793134176,0.31215664659592857
BackwardDifferenceEncoder,KNeighborsRegressor,38.977327935222675,2537.0297975708504,50.36893683184955,0.7005505946392727
BackwardDifferenceEncoder,DecisionTreeRegressor,29.0,1274.7085020242914,35.703060121287805,0.8495442571053297
BaseNEncoder,RandomForestRegressor,20.146639676113367,670.7210874493929,25.89828348461328,0.9208337911553394
BaseNEncoder,SVR,43.73676162140242,3631.833945386498,60.26469899855551,0.5713292306002097
BaseNEncoder,LinearRegression,17.802985851073196,514.0561837359548,22.672807142829818,0.9393251830588965
BaseNEncoder,MLPRegressor,320.1887008179398,122871.50938322216,350.5303259109291,-13.502707242859401
BaseNEncoder,KNeighborsRegressor,28.50526315789474,1353.5167611336033,36.79017207262835,0.8402424009149163
BaseNEncoder,DecisionTreeRegressor,29.83400809716599,1366.2145748987855,36.962339954320875,0.8387436590455832
BinaryEncoder,RandomForestRegressor,20.29307692307692,672.4370967611335,25.931392109972297,0.9206312480206524
BinaryEncoder,SVR,50.86571740050709,4470.126032969788,66.85900113649461,0.47238436704922937
BinaryEncoder,LinearRegression,17.86951413596112,516.5441393725517,22.72760742736797,0.9390315259498407
BinaryEncoder,MLPRegressor,227.82674515855754,67134.6993771709,259.1036460128859,-6.924008550003477
BinaryEncoder,KNeighborsRegressor,34.259919028340086,1990.219433198381,44.61187547277497,0.7650914363011239
BinaryEncoder,DecisionTreeRegressor,30.327935222672064,1412.004048582996,37.57664232715579,0.8333390592731855
CatBoostEncoder,RandomForestRegressor,20.30421052631579,675.2054429149798,25.984715563480385,0.9203044960012652
CatBoostEncoder,SVR,37.890782477093175,2892.9536681656173,53.786184733308765,0.6585403701218704
CatBoostEncoder,LinearRegression,17.754323567569305,512.7933273253386,22.644940435455744,0.9394742398817911
CatBoostEncoder,MLPRegressor,299.72006261533556,115014.53618976951,339.13793092157874,-12.575336995585486
CatBoostEncoder,KNeighborsRegressor,23.56194331983806,888.2521457489879,29.803559279874406,0.8951582763790946
CatBoostEncoder,DecisionTreeRegressor,27.4331983805668,1130.8097165991903,33.62751427922068,0.866528845054961
CountEncoder,RandomForestRegressor,20.235668016194335,669.2245372469636,25.869374504362558,0.9210104312045178
CountEncoder,SVR,43.65341167798909,3685.484680185153,60.708192858832106,0.5649967544708375
CountEncoder,LinearRegression,17.641233908982816,506.1942740931578,22.498761612434535,0.9402531359626383
CountEncoder,MLPRegressor,308.45973202583787,120182.14703828207,346.6729684274245,-13.185277800066524
CountEncoder,KNeighborsRegressor,26.757085020242915,1176.9873684210525,34.30724950241643,0.8610784280388695
CountEncoder,DecisionTreeRegressor,30.672064777327936,1414.6477732793521,37.61180364299686,0.8330270165100224
GLMMEncoder,RandomForestRegressor,20.19388663967612,663.5406975708504,25.75928371618377,0.9216813032663309
GLMMEncoder,SVR,43.565187574476454,3720.7444271498543,60.997905104600555,0.5608349940248786
GLMMEncoder,LinearRegression,17.71645348730318,510.1609937681487,22.586743761953574,0.9397849381318338
GLMMEncoder,MLPRegressor,300.41124963982554,114535.07916658623,338.43031655953376,-12.51874596909233
GLMMEncoder,KNeighborsRegressor,26.77651821862348,1131.4563562753035,33.63712764602982,0.8664525212109603
GLMMEncoder,DecisionTreeRegressor,29.39271255060729,1242.9797570850203,35.25591804342954,0.8532892481235684
GrayEncoder,RandomForestRegressor,20.183441295546558,661.7821672064778,25.72512715627423,0.9218888652241859
GrayEncoder,SVR,49.95634969687283,4349.219457151394,65.94861224583421,0.4866551502570915
GrayEncoder,LinearRegression,17.376326070846645,490.7569313622866,22.153034360156774,0.9420752285157235
GrayEncoder,MLPRegressor,264.2640945442405,89088.57535326405,298.47709351517085,-9.515257226979516
GrayEncoder,KNeighborsRegressor,32.644534412955466,1762.788987854251,41.98558071355273,0.7919353904732165
GrayEncoder,DecisionTreeRegressor,29.874493927125506,1399.2429149797572,37.40645552548059,0.8348452748773056
HashingEncoder,RandomForestRegressor,20.371093117408908,671.5365692307693,25.914022636996542,0.920737538626201
HashingEncoder,SVR,46.30618305724026,3932.3321168356933,62.708309790933555,0.535860983897469
HashingEncoder,LinearRegression,17.617446631086732,507.5948336867555,22.529865372140055,0.9400878258279773
HashingEncoder,MLPRegressor,329.3615819532655,126564.0600468913,355.75842934060086,-13.938544496942423
HashingEncoder,KNeighborsRegressor,28.807287449392717,1433.216032388664,37.85783977445971,0.8308353772339716
HashingEncoder,DecisionTreeRegressor,32.072874493927124,1501.327935222672,38.74697323950184,0.8227960279046259
HelmertEncoder,RandomForestRegressor,20.040040485829962,667.7848927125508,25.84153425616503,0.9211803545929516
HelmertEncoder,SVR,61.396424596034265,6042.302614269007,77.73224951247073,0.2868180237438096
HelmertEncoder,LinearRegression,17.34725152887343,494.0838765640258,22.227997583318786,0.9416825442188017
HelmertEncoder,MLPRegressor,209.69724303077663,57220.68295057846,239.20845083436845,-5.753842426404104
HelmertEncoder,KNeighborsRegressor,38.491497975708505,2473.8540890688264,49.737853683777175,0.7080073176002278
HelmertEncoder,DecisionTreeRegressor,30.14574898785425,1376.8906882591093,37.1064777129157,0.8374835414859181
JamesSteinEncoder,RandomForestRegressor,20.154331983805665,665.9631489878542,25.806261817393356,0.9213953777178681
JamesSteinEncoder,SVR,43.5102063778056,3769.0413137510127,61.39251838580181,0.5551344405716481
JamesSteinEncoder,LinearRegression,17.682943019835676,507.05334166872103,22.517844960580064,0.9401517389373004
JamesSteinEncoder,MLPRegressor,299.3672977691689,114050.67367915236,337.71389322791026,-12.461570867994018
JamesSteinEncoder,KNeighborsRegressor,26.952226720647772,1214.1117408906885,34.844106257596685,0.8566965830676094
JamesSteinEncoder,DecisionTreeRegressor,31.5668016194332,1455.7125506072875,38.1538012602583,0.8281800796849623
LeaveOneOutEncoder,RandomForestRegressor,20.284858299595143,665.5788129554653,25.79881417731182,0.9214407414721557
LeaveOneOutEncoder,SVR,37.98201189202667,2913.827784251644,53.979883144108825,0.6560765671127862
LeaveOneOutEncoder,LinearRegression,17.71980428346754,514.1987393076305,22.675950681451713,0.9393083570124661
LeaveOneOutEncoder,MLPRegressor,299.44412883505146,114613.8350383567,338.54665119944207,-12.52804164192712
LeaveOneOutEncoder,KNeighborsRegressor,26.15789473684211,1112.5468825910934,33.35486295266544,0.8686844345514511
LeaveOneOutEncoder,DecisionTreeRegressor,30.425101214574898,1407.2186234817814,37.51291275656666,0.8339038901247305
MEstimateEncoder,RandomForestRegressor,20.29364372469636,668.430108097166,25.854015318653424,0.9211041988601976
MEstimateEncoder,SVR,43.56684200903673,3763.373897489885,61.34634379887594,0.5558033741533313
MEstimateEncoder,LinearRegression,17.727642406112665,509.9591040870023,22.582274112387402,0.9398087674715703
MEstimateEncoder,MLPRegressor,299.73749785248657,113662.03814361653,337.13801052924384,-12.41569963694672
MEstimateEncoder,KNeighborsRegressor,27.28016194331984,1168.4442105263156,34.182513227179705,0.8620867896883586
MEstimateEncoder,DecisionTreeRegressor,28.761133603238868,1246.412955465587,35.304574143665675,0.8528840226057087
