encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.953757225433526,0.8593575662482567,0.8422137748856389,0.8406837405426175,0.9927006263109238,0.9026832189317987
BackwardDifferenceEncoder,SVC,0.9653179190751445,0.8823226405946994,0.9010373042974036,0.8886063582524655,0.9880621249411391,0.9273859962811387
BackwardDifferenceEncoder,LogisticRegression,0.930635838150289,0.8557346572872986,0.9099393135175815,0.8758412045484789,0.9914931755894114,0.8555297621164445
BackwardDifferenceEncoder,GaussianNB,0.7947976878612717,0.6319771039603961,0.8095005805449583,0.6758625155824961,0.955484480453854,0.6397270585769642
BackwardDifferenceEncoder,MLPClassifier,0.9797687861271677,0.9085595776772247,0.9672218284904324,0.9279832486354225,0.999081941522403,0.95845315928527
BackwardDifferenceEncoder,KNeighborsClassifier,0.9075144508670521,0.800244520104805,0.7151601056632949,0.7520259575815131,0.9824735292311192,0.8003062958593633
BackwardDifferenceEncoder,DecisionTreeClassifier,0.953757225433526,0.8453048982750995,0.8872648861460177,0.8590719244514768,0.9343234594558677,0.9035995285306007
BaseNEncoder,RandomForestClassifier,0.9479768786127167,0.8393810055667836,0.8361896785000966,0.8240924764247405,0.9864586552305004,0.8911213393523518
BaseNEncoder,SVC,0.8786127167630058,0.4827179570592062,0.5108993032089674,0.49251012375096676,0.9682729411266445,0.7476795476923197
BaseNEncoder,LogisticRegression,0.7890173410404624,0.6095005020080322,0.4172927687539325,0.41771126706373024,0.9184338496265603,0.5309696978457388
BaseNEncoder,GaussianNB,0.7312138728323699,0.550915750915751,0.6242676702943301,0.5114279020347277,0.908843904831061,0.5473633253293221
BaseNEncoder,MLPClassifier,0.9508670520231214,0.8596565315315315,0.874283229173378,0.8544619361401669,0.9929532233976859,0.8976679616624946
BaseNEncoder,KNeighborsClassifier,0.846820809248555,0.5756190476190477,0.5201931631406728,0.5383338706321606,0.9543255826559678,0.6628145070560131
BaseNEncoder,DecisionTreeClassifier,0.9421965317919075,0.8086416109143382,0.8455318600605632,0.8199695811238541,0.9099029305105246,0.8796162068347851
BinaryEncoder,RandomForestClassifier,0.9479768786127167,0.8778429505605059,0.8829650151407771,0.876090367965368,0.9947525909697778,0.8907787852631642
BinaryEncoder,SVC,0.9624277456647399,0.8517511354824416,0.917740480639134,0.8734839010627814,0.987321896690492,0.9227599013869772
BinaryEncoder,LogisticRegression,0.9219653179190751,0.8414032658517953,0.8694941102445966,0.8507394495039844,0.990425478759337,0.8364487136733039
