encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.9550827423167849,0.9535132603569091,0.9554248950371625,0.9541604110269423,0.9960712183893129,0.9475580845545818
BackwardDifferenceEncoder,SVC,0.8605200945626478,0.8599307483561429,0.8571948685352467,0.8571447687935282,0.967174962511338,0.8374115570475585
BackwardDifferenceEncoder,LogisticRegression,0.8652482269503546,0.8609995019192374,0.8644725344574383,0.8580197794402704,0.9857053837392085,0.8439309045664304
BackwardDifferenceEncoder,GaussianNB,0.48699763593380613,0.6215273591655723,0.45872314083501115,0.4060730425061026,0.8895266317167935,0.42906565744398345
BackwardDifferenceEncoder,MLPClassifier,0.7683215130023641,0.7541820429398068,0.7685768709811297,0.7524144438026722,0.9603678232199083,0.7323609577189122
BackwardDifferenceEncoder,KNeighborsClassifier,0.8250591016548463,0.8159816573088264,0.8196360832345259,0.8167848756609023,0.9429815931215803,0.7955561833375523
BackwardDifferenceEncoder,DecisionTreeClassifier,0.950354609929078,0.9491611660525952,0.9496607690736087,0.9492150742655664,0.9707063234143251,0.9419746869654965
BaseNEncoder,RandomForestClassifier,0.9527186761229315,0.9510959515522647,0.9510694655204428,0.9510475010236199,0.9974821886839224,0.9446864208060258
BaseNEncoder,SVC,0.8865248226950354,0.8877590554005605,0.8835010585050311,0.8831284912728281,0.9743075913141654,0.8681373351260739
BaseNEncoder,LogisticRegression,0.8841607565011821,0.880605268967338,0.8845054508498018,0.878866242741841,0.9864300198145213,0.8657484637233526
BaseNEncoder,GaussianNB,0.5130023640661938,0.6535348327801158,0.4858983235631893,0.4411882179546778,0.890044944912973,0.4616836496353987
BaseNEncoder,MLPClassifier,0.8747044917257684,0.8712204091314695,0.8758858293039129,0.8726327976774658,0.9876220136922021,0.8539576155955293
BaseNEncoder,KNeighborsClassifier,0.8297872340425532,0.8205579023100059,0.8242250707076704,0.8211668093054814,0.9460743447308907,0.8011384422457895
BaseNEncoder,DecisionTreeClassifier,0.9385342789598109,0.9381255452843321,0.9378128090459252,0.9376466452533243,0.963781145126739,0.9281696417918293
BinaryEncoder,RandomForestClassifier,0.9408983451536643,0.938620218450727,0.9397534006329493,0.9389508649351169,0.9960763469675514,0.9309468150400332
BinaryEncoder,SVC,0.8534278959810875,0.8489231026091686,0.8508143212791234,0.8486848945484067,0.9647532449316232,0.8290236121334192
BinaryEncoder,LogisticRegression,0.8770685579196218,0.873580049891894,0.8767931401190578,0.870977834853433,0.9867196438166269,0.857595081610285
BinaryEncoder,GaussianNB,0.5886524822695035,0.679996239433626,0.5673894827033236,0.5521877889455893,0.8862174674532867,0.5385241215491677
BinaryEncoder,MLPClassifier,0.8085106382978723,0.8014043602902657,0.8058644118210303,0.8017437047655933,0.9723461384174731,0.7765857402729399
BinaryEncoder,KNeighborsClassifier,0.8156028368794326,0.8068449701970154,0.8113319933946027,0.8085333423325444,0.940366305405622,0.7844013388832256
