encoding,model,acc,prec,recall,f1,auc,mcc
BackwardDifferenceEncoder,RandomForestClassifier,0.9508670520231214,0.8879496281726573,0.8448223888842432,0.8642877855314264,0.9929887157321846,0.8957332975059922
BackwardDifferenceEncoder,SVC,0.9653179190751445,0.8823226405946994,0.9010373042974036,0.8886063582524655,0.9880621249411391,0.9273859962811387
BackwardDifferenceEncoder,LogisticRegression,0.930635838150289,0.8557346572872986,0.9099393135175815,0.8758412045484789,0.9914931755894114,0.8555297621164445
BackwardDifferenceEncoder,GaussianNB,0.7947976878612717,0.6319771039603961,0.8095005805449583,0.6758625155824961,0.955484480453854,0.6397270585769642
BackwardDifferenceEncoder,MLPClassifier,0.9682080924855492,0.8831512042818912,0.9317859673990079,0.8885440774927538,0.9992522232620406,0.9349429330758505
BackwardDifferenceEncoder,KNeighborsClassifier,0.9075144508670521,0.800244520104805,0.7151601056632949,0.7520259575815131,0.9824735292311192,0.8003062958593633
BackwardDifferenceEncoder,DecisionTreeClassifier,0.9624277456647399,0.877720183297715,0.9277100894190027,0.8949562717571192,0.9564252607565711,0.9218711598299529
BaseNEncoder,RandomForestClassifier,0.9421965317919075,0.8123964681981559,0.7870626892597126,0.779148135213088,0.986527284997182,0.8792792689660283
BaseNEncoder,SVC,0.8786127167630058,0.4827179570592062,0.5108993032089674,0.49251012375096676,0.9682729411266445,0.7476795476923197
BaseNEncoder,LogisticRegression,0.7890173410404624,0.6095005020080322,0.4172927687539325,0.41771126706373024,0.9184338496265603,0.5309696978457388
BaseNEncoder,GaussianNB,0.7312138728323699,0.550915750915751,0.6242676702943301,0.5114279020347277,0.908843904831061,0.5473633253293221
BaseNEncoder,MLPClassifier,0.953757225433526,0.8672947728210265,0.9167257264351524,0.8676361409109469,0.9926356896581048,0.9054792959541236
BaseNEncoder,KNeighborsClassifier,0.846820809248555,0.5756190476190477,0.5201931631406728,0.5383338706321606,0.9543255826559678,0.6628145070560131
BaseNEncoder,DecisionTreeClassifier,0.9450867052023122,0.8096992512938396,0.8485439082533341,0.8222696149166737,0.9125350807330361,0.8857253924427457
BinaryEncoder,RandomForestClassifier,0.9450867052023122,0.8998304846734071,0.9113620256426778,0.8980031562640258,0.9962680890936132,0.8855114737479922
BinaryEncoder,SVC,0.9624277456647399,0.8517511354824416,0.917740480639134,0.8734839010627814,0.987321896690492,0.9227599013869772
BinaryEncoder,LogisticRegression,0.9219653179190751,0.8414032658517953,0.8694941102445966,0.8507394495039844,0.990425478759337,0.8364487136733039
BinaryEncoder,GaussianNB,0.6445086705202312,0.4984087107536563,0.6874985434970055,0.4655484210277745,0.8348244398698531,0.34839805144112657
BinaryEncoder,MLPClassifier,0.9739884393063584,0.9242491149730097,0.9611977321048901,0.9390334696094822,0.9994474008699126,0.94581916605329
BinaryEncoder,KNeighborsClassifier,0.8410404624277457,0.8141751437417072,0.6283399841258309,0.6950666854513008,0.967103844975112,0.6460273575140141
BinaryEncoder,DecisionTreeClassifier,0.9624277456647399,0.8516865079365079,0.9411281489594743,0.878139400921659,0.9656043724869677,0.9242511058564783
CatBoostEncoder,RandomForestClassifier,0.9450867052023122,0.8129238537520271,0.9052888536738832,0.8428958090309991,0.9896735139347042,0.8882495091922865
CatBoostEncoder,SVC,0.9335260115606936,0.792032967032967,0.89908531611941,0.8262641417525376,0.9663064323261424,0.8658131290038038
CatBoostEncoder,LogisticRegression,0.8670520231213873,0.6651466836734694,0.649590191463316,0.6463895810012157,0.9719115325724045,0.7311588764261058
CatBoostEncoder,GaussianNB,0.8236994219653179,0.6964285714285714,0.8352721158841762,0.7431539667813033,0.9608759775884155,0.690270857404712
CatBoostEncoder,MLPClassifier,0.9479768786127167,0.8111471861471862,0.9160937754888024,0.8511684522764085,0.9901022498823586,0.8951766975495699
CatBoostEncoder,KNeighborsClassifier,0.9364161849710982,0.7916001172027527,0.8765374845610683,0.819381862136118,0.9712973710675328,0.8700501589063305
CatBoostEncoder,DecisionTreeClassifier,0.9421965317919075,0.7987859179362109,0.9022768054811121,0.830991364203502,0.9412805655305025,0.8832384886713863
CountEncoder,RandomForestClassifier,0.9653179190751445,0.8392543859649123,0.904709748083242,0.8662802860916069,0.9925571473386561,0.9286380179607931
CountEncoder,SVC,0.8265895953757225,0.3853805098346583,0.4406306075365291,0.4077586206896552,0.931570526644996,0.6399968558852417
CountEncoder,LogisticRegression,0.7774566473988439,0.5816119895795469,0.454196647781249,0.48478105518087344,0.900556535787276,0.49554744391469174
CountEncoder,GaussianNB,0.6676300578034682,0.46352391212342736,0.5716401388921255,0.4451494783306581,0.886105665006216,0.4072496099468401
CountEncoder,MLPClassifier,0.838150289017341,0.6465422762891118,0.6190217234851341,0.6312469809126713,0.9586580227775876,0.6583191524808941
CountEncoder,KNeighborsClassifier,0.8265895953757225,0.5113546354320001,0.5049489572809386,0.5057795309785755,0.9090581311037313,0.6321105396220817
CountEncoder,DecisionTreeClassifier,0.9653179190751445,0.8882072032226831,0.9404677533664068,0.8986067860878074,0.9633951385068565,0.9286714302681229
GLMMEncoder,RandomForestClassifier,0.9653179190751445,0.8566734106988345,0.9324463629920752,0.8829385125453652,0.997585674474563,0.9290108470826965
GLMMEncoder,SVC,0.9566473988439307,0.8869609466394958,0.9117163842535919,0.8934757590417968,0.9841070919619892,0.9093592080543119
GLMMEncoder,LogisticRegression,0.8959537572254336,0.8095878595340575,0.781739770551086,0.7874987242108332,0.9849210220437309,0.7803607074340997
GLMMEncoder,GaussianNB,0.7687861271676301,0.5603581858275224,0.7225699704038592,0.6028885972256796,0.9552747835185555,0.5935737251796318
GLMMEncoder,MLPClassifier,0.9566473988439307,0.9002528948737966,0.9117163842535919,0.9016076993247173,0.9974824469762973,0.9092551532153356
GLMMEncoder,KNeighborsClassifier,0.9075144508670521,0.7795611963793783,0.7413964882170622,0.7165755356285569,0.9744136350527107,0.805745378821649
GLMMEncoder,DecisionTreeClassifier,0.9653179190751445,0.8802856777540322,0.9090586946717352,0.8815359226824532,0.9483414501145443,0.9282005064360104
GrayEncoder,RandomForestClassifier,0.9624277456647399,0.9000556955147204,0.917740480639134,0.9051341249963738,0.9969814031968826,0.9212852216133894
GrayEncoder,SVC,0.9653179190751445,0.8686949235162191,0.9324463629920752,0.8891326651497299,0.988428217533497,0.9287421420496266
GrayEncoder,LogisticRegression,0.930635838150289,0.8557346572872986,0.9099393135175815,0.8758412045484789,0.9913152978823734,0.8555297621164445
GrayEncoder,GaussianNB,0.6127167630057804,0.5730241935483872,0.769310899303209,0.5911819021237305,0.9195716972036224,0.4505307309739891
GrayEncoder,MLPClassifier,0.9797687861271677,0.928018500486855,0.9672218284904324,0.9420338167114144,0.9990621386600818,0.9579780423817421
GrayEncoder,KNeighborsClassifier,0.9277456647398844,0.9301332131410257,0.8501868436312094,0.8851810877651,0.9838623325201268,0.8473825133349643
GrayEncoder,DecisionTreeClassifier,0.9682080924855492,0.8814193104447341,0.9120707428645061,0.8837143038742157,0.9509736003370559,0.9343170156071781
HashingEncoder,RandomForestClassifier,0.6763005780346821,0.16956521739130434,0.24893617021276596,0.20172413793103447,0.7062126259538644,-0.03088229324536988
HashingEncoder,SVC,0.6763005780346821,0.16956521739130434,0.24893617021276596,0.20172413793103447,0.6326910629649884,-0.03088229324536988
HashingEncoder,LogisticRegression,0.6791907514450867,0.16979768786127167,0.25,0.20223752151462995,0.6696911317002955,0.0
HashingEncoder,GaussianNB,0.6878612716763006,0.30589087397392567,0.27267367341707255,0.25186658293210523,0.714078049412882,0.14727091278896143
HashingEncoder,MLPClassifier,0.6878612716763006,0.30589087397392567,0.27267367341707255,0.25186658293210523,0.7180925841556437,0.14727091278896143
HashingEncoder,KNeighborsClassifier,0.6763005780346821,0.16956521739130434,0.24893617021276596,0.20172413793103447,0.5708825315266339,-0.03088229324536988
HashingEncoder,DecisionTreeClassifier,0.6763005780346821,0.16956521739130434,0.24893617021276596,0.20172413793103447,0.7067026507789994,-0.03088229324536988
HelmertEncoder,RandomForestClassifier,0.9595375722543352,0.8529012061445582,0.914728432446363,0.8721856354881498,0.9930326546826602,0.9166391019286431
HelmertEncoder,SVC,0.9682080924855492,0.8542518059855522,0.9354584111848463,0.8849708659835243,0.9858287602905649,0.9349806565862279
HelmertEncoder,LogisticRegression,0.930635838150289,0.8557346572872986,0.9099393135175815,0.8758412045484789,0.9913998023579738,0.8555297621164445
HelmertEncoder,GaussianNB,0.708092485549133,0.5342034088589508,0.754220637242336,0.5348250882120473,0.9315322903842417,0.5257173594097498
HelmertEncoder,MLPClassifier,0.9653179190751445,0.8820569620253165,0.9287739192062368,0.886343699607588,0.9990617371199417,0.9288677135606682
HelmertEncoder,KNeighborsClassifier,0.7861271676300579,0.644148660446336,0.40844511279844603,0.44706873247392526,0.9367887240640386,0.5036468136842064
HelmertEncoder,DecisionTreeClassifier,0.9595375722543352,0.8639623078961314,0.9030345982861929,0.8780425427346213,0.9424058940703927,0.9156232112185358
JamesSteinEncoder,RandomForestClassifier,0.9653179190751445,0.8566734106988345,0.9324463629920752,0.8829385125453652,0.997585674474563,0.9290108470826965
JamesSteinEncoder,SVC,0.9566473988439307,0.8869609466394958,0.9117163842535919,0.8934757590417968,0.9858599550427544,0.9093592080543119
JamesSteinEncoder,LogisticRegression,0.9017341040462428,0.832579867389994,0.787763866936628,0.7983688434269476,0.9862198031467438,0.7929328399287481
JamesSteinEncoder,GaussianNB,0.7774566473988439,0.5790570175438596,0.751321339516674,0.626914777093621,0.9578362054424604,0.6091146355527609
JamesSteinEncoder,MLPClassifier,0.9595375722543352,0.9012913183622849,0.914728432446363,0.9038578576235481,0.9979493883244962,0.9153064476954245
JamesSteinEncoder,KNeighborsClassifier,0.9421965317919075,0.8561590152307451,0.8533247336827112,0.8526810321069312,0.9807800473268428,0.8785188583451611
JamesSteinEncoder,DecisionTreeClassifier,0.9653179190751445,0.8802856777540322,0.9090586946717352,0.8815359226824532,0.9483414501145443,0.9282005064360104
LeaveOneOutEncoder,RandomForestClassifier,0.953757225433526,0.8641031340966249,0.8872648861460177,0.864644039391915,0.9959356617323853,0.9034664246459937
LeaveOneOutEncoder,SVC,0.9566473988439307,0.8869609466394958,0.9117163842535919,0.8934757590417968,0.9837607703944441,0.9093592080543119
LeaveOneOutEncoder,LogisticRegression,0.9075144508670521,0.8597482344867282,0.834942637771475,0.844945729935578,0.9843220912724537,0.8041740626623939
LeaveOneOutEncoder,GaussianNB,0.8121387283236994,0.7102645305514158,0.725324303243238,0.6901126758048235,0.9616161952418315,0.6674881626261447
LeaveOneOutEncoder,MLPClassifier,0.953757225433526,0.8882992284306934,0.9087043360608209,0.8921558608406207,0.9970238558356943,0.9034057664279067
LeaveOneOutEncoder,KNeighborsClassifier,0.9219653179190751,0.8176659891598916,0.8658261901857058,0.8205185649534965,0.9860150073795682,0.8385739868473001
LeaveOneOutEncoder,DecisionTreeClassifier,0.9421965317919075,0.8069479284251013,0.9022768054811121,0.8362027947178182,0.9405343786141027,0.8827428060629231
MEstimateEncoder,RandomForestClassifier,0.9653179190751445,0.8566734106988345,0.9324463629920752,0.8829385125453652,0.997585674474563,0.9290108470826965
MEstimateEncoder,SVC,0.9566473988439307,0.8869609466394958,0.9117163842535919,0.8934757590417968,0.984095639307264,0.9093592080543119
MEstimateEncoder,LogisticRegression,0.8959537572254336,0.8095878595340575,0.781739770551086,0.7874987242108332,0.9849018539394564,0.7803607074340997
MEstimateEncoder,GaussianNB,0.7687861271676301,0.5603581858275224,0.7225699704038592,0.6028885972256796,0.9552747835185555,0.5935737251796318
MEstimateEncoder,MLPClassifier,0.9566473988439307,0.9002528948737966,0.9117163842535919,0.9016076993247173,0.9975827789430413,0.9092551532153356
MEstimateEncoder,KNeighborsClassifier,0.9075144508670521,0.7795611963793783,0.7413964882170622,0.7165755356285569,0.9744136350527107,0.805745378821649
MEstimateEncoder,DecisionTreeClassifier,0.9653179190751445,0.8802856777540322,0.9090586946717352,0.8815359226824532,0.9483414501145443,0.9282005064360104
OneHotEncoder,RandomForestClassifier,0.9508670520231214,0.8289029535864979,0.8428741704787062,0.8312204737875643,0.9952042287292475,0.8972050721815459
OneHotEncoder,SVC,0.9682080924855492,0.8542518059855522,0.9354584111848463,0.8849708659835243,0.9863950411993108,0.9349806565862279
