encoder,time
BackwardDifferenceEncoder,260.9589560031891
BaseNEncoder,153.13207721710205
BinaryEncoder,121.77447414398193
CatBoostEncoder,236.10431551933289
CountEncoder,25.030054807662964
GLMMEncoder,3780.5694715976715
GrayEncoder,346.3836860656738
HashingEncoder,211.59105229377747
HelmertEncoder,455.4757421016693
JamesSteinEncoder,343.1525113582611
LeaveOneOutEncoder,161.4481418132782
MEstimateEncoder,126.28632950782776
OneHotEncoder,250.22368812561035
OrdinalEncoder,23.43986988067627
PolynomialEncoder,281.77076983451843
RankHotEncoder,252.98526644706726
SumEncoder,443.07483553886414
TargetEncoder,264.0668044090271
MinHashEncoder,1117.7668163776398
SimilarityEncoder,1258.0493874549866
GapEncoder,314.8322100639343
MeanEncoder,357.52726125717163
DecisionTreeEncoder,46.54241991043091
